,0,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
0.4,,,,,,,,,,
0.41,,,,,,,,,,
0.42,,,,,,,,,,
0.43,,,,,,,,,,
0.44,,,,,,,,,,
0.45,,,,,,,,,,
0.46,,,,,,,,,,
0.47,,,,,,,,,,
0.48,,,,,,,,,,
0.49,,,,,,,,,,
0.5,,,,,,,,,,
0.51,,,,,,,,,,
0.52,,,,,,,,,,
0.53,,,,,,,,,,
0.54,,,,,,,,,,
0.55,,,,,,,,,,
0.56,,,,,,,,,,
0.57,,,,,,,,,,
0.58,,,,,,,,,,
0.59,,,,,,,,,,
0.6,,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
0.4,,,,,,,,,,
0.41,,,,,,,,,,
0.42,,,,,,,,,,
0.43,,,,,,,,,,
0.44,,,,,,,,,,
0.45,,,,,,,,,,
0.46,,,,,,,,,,
0.47,,,,,,,,,,
0.48,,,,,,,,,,
0.49,,,,,,,,,,
0.5,,,,,,,,,,
0.51,,,,,,,,,,
0.52,,,,,,,,,,
0.53,,,,,,,,,,
0.54,,,,,,,,,,
0.55,,,,,,,,,,
0.56,,,,,,,,,,
0.57,,,,,,,,,,
0.58,,,,,,,,,,
0.59,,,,,,,,,,
0.6,,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
0.4,,,,,,,,,,
0.41,,,,,,,,,,
0.42,,,,,,,,,,
0.43,,,,,,,,,,
0.44,,,,,,,,,,
0.45,,,,,,,,,,
0.46,,,,,,,,,,
0.47,,,,,,,,,,
0.48,,,,,,,,,,
0.49,,,,,,,,,,
0.5,,,,,,,,,,
0.51,,,,,,,,,,
0.52,,,,,,,,,,
0.53,,,,,,,,,,
0.54,,,,,,,,,,
0.55,,,,,,,,,,
0.56,,,,,,,,,,
0.57,,,,,,,,,,
0.58,,,,,,,,,,
0.59,,,,,,,,,,
0.6,,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
0.4,,,,,,,,,,
0.41,,,,,,,,,,
0.42,,,,,,,,,,
0.43,,,,,,,,,,
0.44,,,,,,,,,,
0.45,,,,,,,,,,
0.46,,,,,,,,,,
0.47,,,,,,,,,,
0.48,,,,,,,,,,
0.49,,,,,,,,,,
0.5,,,,,,,,,,
0.51,,,,,,,,,,
0.52,,,,,,,,,,
0.53,,,,,,,,,,
0.54,,,,,,,,,,
0.55,,,,,,,,,,
0.56,,,,,,,,,,
0.57,,,,,,,,,,
0.58,,,,,,,,,,
0.59,,,,,,,,,,
0.6,,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
0.4,,,,,,,,,,
0.41,,,,,,,,,,
0.42,,,,,,,,,,
0.43,,,,,,,,,,
0.44,,,,,,,,,,
0.45,,,,,,,,,,
0.46,,,,,,,,,,
0.47,,,,,,,,,,
0.48,,,,,,,,,,
0.49,,,,,,,,,,
0.5,,,,,,,,,,
0.51,,,,,,,,,,
0.52,,,,,,,,,,
0.53,,,,,,,,,,
0.54,,,,,,,,,,
0.55,,,,,,,,,,
0.56,,,,,,,,,,
0.57,,,,,,,,,,
0.58,,,,,,,,,,
0.59,,,,,,,,,,
0.6,,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
0.4,,,,,,,,,,
0.41,,,,,,,,,,
0.42,,,,,,,,,,
0.43,,,,,,,,,,
0.44,,,,,,,,,,
0.45,,,,,,,,,,
0.46,,,,,,,,,,
0.47,,,,,,,,,,
0.48,,,,,,,,,,
0.49,,,,,,,,,,
0.5,,,,,,,,,,
0.51,,,,,,,,,,
0.52,,,,,,,,,,
0.53,,,,,,,,,,
0.54,,,,,,,,,,
0.55,,,,,,,,,,
0.56,,,,,,,,,,
0.57,,,,,,,,,,
0.58,,,,,,,,,,
0.59,,,,,,,,,,
0.6,,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
0.4,,,,,,,,,,
0.41,,,,,,,,,,
0.42,,,,,,,,,,
0.43,,,,,,,,,,
0.44,,,,,,,,,,
0.45,,,,,,,,,,
0.46,,,,,,,,,,
0.47,,,,,,,,,,
0.48,,,,,,,,,,
0.49,,,,,,,,,,
0.5,,,,,,,,,,
0.51,,,,,,,,,,
0.52,,,,,,,,,,
0.53,,,,,,,,,,
0.54,,,,,,,,,,
0.55,,,,,,,,,,
0.56,,,,,,,,,,
0.57,,,,,,,,,,
0.58,,,,,,,,,,
0.59,,,,,,,,,,
0.6,,,,,,,,,,
0.61,,,,,,,,,,
0.62,,,,,,,,,,
0.63,,,,,,,,,,
0.64,,,,,,,,,,
0.65,,,,,,,,,,
0.66,,,,,,,,,,
0.67,,,,,,,,,,
0.68,,,,,,,,,,
0.69,,,,,,,,,,
0.7,,,,,,,,,,
0.71,,,,,,,,,,
0.72,,,,,,,,,,
0.73,,,,,,,,,,
0.74,,,,,,,,,,
0.75,,,,,,,,,,
0.76,,,,,,,,,,
0.77,,,,,,,,,,
0.78,,,,,,,,,,
0.79,,,,,,,,,,
0.8,,,,,,,,,,
0.81,,,,,,,,,,
0.82,,,,,,,,,,
0.83,,,,,,,,,,
0.84,,,,,,,,,,
0.85,,,,,,,,,,
0.86,,,,,,,,,,
0.87,,,,,,,,,,
0.88,,,,,,,,,,
0.89,,,,,,,,,,
0.9,,,,,,,,,,
